"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2019","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","219987.380569333"
"2019","12","Pensión universal para el adulto mayor sin bonos","73321.0858115668"
"2019","12","Pensión universal para el adulto mayor con bonos","94551.7015977023"
"2019","12","Prestaciones previsionales por moratoria previsional sin bonos","2132419.68681844"
"2019","12","Prestaciones previsionales por moratoria previsional con bonos","2647763.79099936"
"2019","12","Políticas alimentarias","135177.361908858"
"2019","12","Proyectos productivos comunitarios","77942.864624661"
"2019","12","Apoyo al empleo","67026.0086210484"
"2019","12","Abordaje territorial","604.780818981766"
"2019","12","Economía social","1495.45642143475"
"2019","12","Asistencia a la actividad cooperativa y mutual","124.943493679358"
"2019","12","Plan nacional de protección social","256.984211992429"
"2019","12","Programa social agropecuario","385.483138173128"
"2019","12","Integración socio urbana","15.125551866549"
"2019","12","Monotributo social","0"
"2019","12","Acciones de empleo","5667.57446173833"
"2019","12","Acciones de capacitación laboral","7291.27560617111"
"2019","12","Programa de respaldo a estudiantes de Argentina","42089.8250291582"
"2019","12","Asignaciones familiares","537587.178657765"
"2020","1","Pensiones no contributivas por invalidez sin bonos","271998.714475866"
"2020","1","Pensiones no contributivas por invalidez con bonos","407775.834347855"
"2020","1","Pensiones no contributivas por vejez sin bonos","520.200013050339"
"2020","1","Pensiones no contributivas por vejez con bonos","774.101664331728"
"2020","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","116706.845972673"
"2020","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","157536.271188564"
"2020","1","Pensión universal para el adulto mayor sin bonos","49664.4522911138"
"2020","1","Pensión universal para el adulto mayor con bonos","71159.8693975622"
"2020","1","Prestaciones previsionales por moratoria previsional sin bonos","1371050.01833034"
"2020","1","Prestaciones previsionales por moratoria previsional con bonos","1874944.26855304"
"2020","1","Políticas alimentarias","56686.5536162229"
"2020","1","Proyectos productivos comunitarios","71986.0398833762"
"2020","1","Apoyo al empleo","67101.0360805745"
"2020","1","Abordaje territorial","0"
"2020","1","Economía social","66.8296711123926"
"2020","1","Asistencia a la actividad cooperativa y mutual","0"
"2020","1","Plan nacional de protección social","0"
"2020","1","Programa social agropecuario","0"
"2020","1","Integración socio urbana","0"
"2020","1","Monotributo social","0"
"2020","1","Acciones de empleo","1111.96976506451"
"2020","1","Acciones de capacitación laboral","311.722185596821"
"2020","1","Programa de respaldo a estudiantes de Argentina","0"
"2020","1","Asignaciones familiares","35994.4277742926"
"2020","2","Pensiones no contributivas por invalidez sin bonos","266413.2458266"
"2020","2","Pensiones no contributivas por invalidez con bonos","266413.2458266"
"2020","2","Pensiones no contributivas por vejez sin bonos","509.931875029183"
"2020","2","Pensiones no contributivas por vejez con bonos","509.931875029183"
"2020","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","112965.383057372"
"2020","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","112965.383057372"
"2020","2","Pensión universal para el adulto mayor sin bonos","49450.6722567235"
"2020","2","Pensión universal para el adulto mayor con bonos","49450.6722567235"
"2020","2","Prestaciones previsionales por moratoria previsional sin bonos","1337282.76525744"
"2020","2","Prestaciones previsionales por moratoria previsional con bonos","1337282.76525744"
"2020","2","Políticas alimentarias","126909.306003422"
"2020","2","Proyectos productivos comunitarios","70267.4179426446"
"2020","2","Apoyo al empleo","59798.9442851089"
"2020","2","Abordaje territorial","0"
"2020","2","Economía social","65.2942361947713"
"2020","2","Asistencia a la actividad cooperativa y mutual","0"
"2020","2","Plan nacional de protección social","0"
"2020","2","Programa social agropecuario","18.1766250779872"
"2020","2","Integración socio urbana","0"
"2020","2","Monotributo social","0"
"2020","2","Acciones de empleo","3684.42310010918"
"2020","2","Acciones de capacitación laboral","3239.07502253966"
"2020","2","Programa de respaldo a estudiantes de Argentina","0.320902343432196"
"2020","2","Asignaciones familiares","556116.768437782"
"2020","3","Pensiones no contributivas por invalidez sin bonos","290780.059161558"
"2020","3","Pensiones no contributivas por invalidez con bonos","290780.059161558"
"2020","3","Pensiones no contributivas por vejez sin bonos","490.425404598698"
"2020","3","Pensiones no contributivas por vejez con bonos","490.425404598698"
"2020","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","124041.453655052"
"2020","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","124041.453655052"
"2020","3","Pensión universal para el adulto mayor sin bonos","54909.2456776571"
"2020","3","Pensión universal para el adulto mayor con bonos","54909.2456776571"
"2020","3","Prestaciones previsionales por moratoria previsional sin bonos","1463420.52119585"
"2020","3","Prestaciones previsionales por moratoria previsional con bonos","1463420.52119585"
"2020","3","Políticas alimentarias","288045.733220961"
"2020","3","Proyectos productivos comunitarios","0.0427150674460718"
"2020","3","Apoyo al empleo","185373.17610627"
"2020","3","Abordaje territorial","3.39207888542335"
"2020","3","Economía social","599.563415079584"
"2020","3","Asistencia a la actividad cooperativa y mutual","103.619265924112"
"2020","3","Plan nacional de protección social","0"
"2020","3","Programa social agropecuario","268.010233212348"
"2020","3","Integración socio urbana","0"
"2020","3","Monotributo social","0"
"2020","3","Acciones de empleo","8956.87585218464"
"2020","3","Acciones de capacitación laboral","11825.0517591573"
"2020","3","Programa de respaldo a estudiantes de Argentina","40103.0337028928"
"2020","3","Asignaciones familiares","762743.399796565"
"2020","4","Pensiones no contributivas por invalidez sin bonos","286084.697974993"
"2020","4","Pensiones no contributivas por invalidez con bonos","361932.732012031"
"2020","4","Pensiones no contributivas por vejez sin bonos","483.194054813632"
"2020","4","Pensiones no contributivas por vejez con bonos","608.484264317137"
"2020","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","122434.732204089"
"2020","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","145183.334653266"
"2020","4","Pensión universal para el adulto mayor sin bonos","54762.1082791508"
"2020","4","Pensión universal para el adulto mayor con bonos","67365.4715529827"
"2020","4","Prestaciones previsionales por moratoria previsional sin bonos","1439115.79027162"
"2020","4","Prestaciones previsionales por moratoria previsional con bonos","1721667.56738671"
"2020","4","Políticas alimentarias","308493.305015036"
"2020","4","Proyectos productivos comunitarios","0"
"2020","4","Apoyo al empleo","126925.87495244"
"2020","4","Abordaje territorial","0"
"2020","4","Economía social","616.18796969424"
"2020","4","Asistencia a la actividad cooperativa y mutual","0"
"2020","4","Plan nacional de protección social","0"
"2020","4","Programa social agropecuario","0"
"2020","4","Integración socio urbana","0"
"2020","4","Monotributo social","0"
"2020","4","Acciones de empleo","237.15027898416"
"2020","4","Acciones de capacitación laboral","0"
"2020","4","Programa de respaldo a estudiantes de Argentina","21408.4946796809"
"2020","4","Asignaciones familiares","294530.016884131"
"2020","4","Ingreso familiar de emergencia","1804691.7139931"
"2020","5","Pensiones no contributivas por invalidez sin bonos","281483.506396974"
"2020","5","Pensiones no contributivas por invalidez con bonos","281483.506396974"
"2020","5","Pensiones no contributivas por vejez sin bonos","464.733573921911"
"2020","5","Pensiones no contributivas por vejez con bonos","464.733573921911"
"2020","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","120619.139170479"
"2020","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","120619.139170479"
"2020","5","Pensión universal para el adulto mayor sin bonos","54843.2109182029"
"2020","5","Pensión universal para el adulto mayor con bonos","54843.2109182029"
"2020","5","Prestaciones previsionales por moratoria previsional sin bonos","1380748.16716462"
"2020","5","Prestaciones previsionales por moratoria previsional con bonos","1380748.16716462"
"2020","5","Políticas alimentarias","215882.5436428"
"2020","5","Proyectos productivos comunitarios","0"
"2020","5","Apoyo al empleo","139474.709356414"
"2020","5","Abordaje territorial","27.2858444219775"
"2020","5","Economía social","528.507599355834"
"2020","5","Asistencia a la actividad cooperativa y mutual","0"
"2020","5","Plan nacional de protección social","0"
"2020","5","Programa social agropecuario","83.135462089492"
"2020","5","Integración socio urbana","0"
"2020","5","Monotributo social","0"
"2020","5","Acciones de empleo","2378.72411790706"
"2020","5","Acciones de capacitación laboral","1720.04678211938"
"2020","5","Asistencia al trabajo, empleo y producción","1091208.50088715"
"2020","5","Programa de respaldo a estudiantes de Argentina","0"
"2020","5","Asignaciones familiares","268874.166366902"
"2020","5","Ingreso familiar de emergencia","178751.239251779"
"2020","6","Pensiones no contributivas por invalidez sin bonos","438310.709602369"
"2020","6","Pensiones no contributivas por invalidez con bonos","438310.709602369"
"2020","6","Pensiones no contributivas por vejez sin bonos","607.839725533875"
"2020","6","Pensiones no contributivas por vejez con bonos","607.839725533875"
"2020","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","187672.033269515"
"2020","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","187672.033269515"
"2020","6","Pensión universal para el adulto mayor sin bonos","85243.3871334742"
"2020","6","Pensión universal para el adulto mayor con bonos","85243.3871334742"
"2020","6","Prestaciones previsionales por moratoria previsional sin bonos","2100550.8136556"
"2020","6","Prestaciones previsionales por moratoria previsional con bonos","2100550.8136556"
"2020","6","Políticas alimentarias","209860.785185799"
"2020","6","Proyectos productivos comunitarios","0"
"2020","6","Apoyo al empleo","160506.081273326"
"2020","6","Abordaje territorial","2770.55465124494"
"2020","6","Economía social","1644.44427639573"
"2020","6","Asistencia a la actividad cooperativa y mutual","1657.6533633344"
"2020","6","Plan nacional de protección social","0"
"2020","6","Programa social agropecuario","104.29612385344"
"2020","6","Integración socio urbana","0"
"2020","6","Monotributo social","0"
"2020","6","Acciones de empleo","11812.2775348304"
"2020","6","Acciones de capacitación laboral","7202.73811744457"
"2020","6","Asistencia al trabajo, empleo y producción","1002282.16752502"
"2020","6","Programa de respaldo a estudiantes de Argentina","54392.9010344119"
"2020","6","Asignaciones familiares","278213.083936387"
"2020","6","Ingreso familiar de emergencia","1221253.64714759"
"2020","7","Pensiones no contributivas por invalidez sin bonos","287333.669571023"
"2020","7","Pensiones no contributivas por invalidez con bonos","287333.669571023"
"2020","7","Pensiones no contributivas por vejez sin bonos","397.758253229252"
"2020","7","Pensiones no contributivas por vejez con bonos","397.758253229252"
"2020","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","122649.518226542"
"2020","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","122649.518226542"
"2020","7","Pensión universal para el adulto mayor sin bonos","55700.4202777755"
"2020","7","Pensión universal para el adulto mayor con bonos","55700.4202777755"
"2020","7","Prestaciones previsionales por moratoria previsional sin bonos","1423397.93287199"
"2020","7","Prestaciones previsionales por moratoria previsional con bonos","1423397.93287199"
"2020","7","Políticas alimentarias","219061.069682125"
"2020","7","Proyectos productivos comunitarios","0"
"2020","7","Apoyo al empleo","166460.121408866"
"2020","7","Abordaje territorial","5236.49165213802"
"2020","7","Economía social","895.847922092783"
"2020","7","Asistencia a la actividad cooperativa y mutual","1.00470678240223"
"2020","7","Plan nacional de protección social","63.3008548991345"
"2020","7","Programa social agropecuario","0"
"2020","7","Integración socio urbana","0"
"2020","7","Monotributo social","0"
"2020","7","Acciones de empleo","2429.47246442413"
"2020","7","Acciones de capacitación laboral","126.020939685994"
"2020","7","Asistencia al trabajo, empleo y producción","777690.765087872"
"2020","7","Programa de respaldo a estudiantes de Argentina","0"
"2020","7","Asignaciones familiares","285393.357879946"
"2020","7","Ingreso familiar de emergencia","938965.74151925"
"2020","8","Pensiones no contributivas por invalidez sin bonos","280217.223891781"
"2020","8","Pensiones no contributivas por invalidez con bonos","280217.223891781"
"2020","8","Pensiones no contributivas por vejez sin bonos","387.300706726202"
"2020","8","Pensiones no contributivas por vejez con bonos","387.300706726202"
"2020","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","119449.497451092"
"2020","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","119449.497451092"
"2020","8","Pensión universal para el adulto mayor sin bonos","54480.9037619204"
"2020","8","Pensión universal para el adulto mayor con bonos","54480.9037619204"
"2020","8","Prestaciones previsionales por moratoria previsional sin bonos","1389429.95665171"
"2020","8","Prestaciones previsionales por moratoria previsional con bonos","1389429.95665171"
"2020","8","Políticas alimentarias","8276.53191548688"
"2020","8","Proyectos productivos comunitarios","-5887.99894159526"
"2020","8","Apoyo al empleo","255719.674162139"
"2020","8","Abordaje territorial","8961.57223885785"
"2020","8","Economía social","1361.33647830928"
"2020","8","Asistencia a la actividad cooperativa y mutual","3.63430287514491"
"2020","8","Plan nacional de protección social","249.043487576058"
"2020","8","Programa social agropecuario","22.8344017017916"
"2020","8","Integración socio urbana","0"
"2020","8","Monotributo social","0"
"2020","8","Acciones de empleo","11065.529511063"
"2020","8","Acciones de capacitación laboral","1466.79112882036"
"2020","8","Asistencia al trabajo, empleo y producción","596211.819864228"
"2020","8","Programa de respaldo a estudiantes de Argentina","69222.8680975011"
"2020","8","Asignaciones familiares","276428.32297126"
"2020","8","Ingreso familiar de emergencia","1849381.31294803"
"2020","9","Pensiones no contributivas por invalidez sin bonos","293190.636196373"
"2020","9","Pensiones no contributivas por invalidez con bonos","293190.636196373"
"2020","9","Pensiones no contributivas por vejez sin bonos","390.420525342386"
"2020","9","Pensiones no contributivas por vejez con bonos","390.420525342386"
"2020","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","124742.255650853"
"2020","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","124742.255650853"
"2020","9","Pensión universal para el adulto mayor sin bonos","58072.8587106873"
"2020","9","Pensión universal para el adulto mayor con bonos","58072.8587106873"
"2020","9","Prestaciones previsionales por moratoria previsional sin bonos","1448070.45042636"
"2020","9","Prestaciones previsionales por moratoria previsional con bonos","1448070.45042636"
"2020","9","Políticas alimentarias","302090.294641473"
"2020","9","Proyectos productivos comunitarios","0"
"2020","9","Apoyo al empleo","21912.6012939825"
"2020","9","Abordaje territorial","9935.14704021735"
"2020","9","Economía social","1566.05118505048"
"2020","9","Asistencia a la actividad cooperativa y mutual","1230.74438030246"
"2020","9","Plan nacional de protección social","0"
"2020","9","Programa social agropecuario","59.5548659307202"
"2020","9","Integración socio urbana","0"
"2020","9","Monotributo social","0"
"2020","9","Acciones de empleo","12237.0032883898"
"2020","9","Acciones de capacitación laboral","12369.3009106395"
"2020","9","Asistencia al trabajo, empleo y producción","636131.492767351"
"2020","9","Programa de respaldo a estudiantes de Argentina","58723.0910631555"
"2020","9","Asignaciones familiares","325471.056804122"
"2020","9","Ingreso familiar de emergencia","113407.32259672"
"2020","10","Pensiones no contributivas por invalidez sin bonos","282588.429950211"
"2020","10","Pensiones no contributivas por invalidez con bonos","282588.429950211"
"2020","10","Pensiones no contributivas por vejez sin bonos","376.269155858347"
"2020","10","Pensiones no contributivas por vejez con bonos","376.269155858347"
"2020","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","120137.585485537"
"2020","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","120137.585485537"
"2020","10","Pensión universal para el adulto mayor sin bonos","56943.7528574873"
"2020","10","Pensión universal para el adulto mayor con bonos","56943.7528574873"
"2020","10","Prestaciones previsionales por moratoria previsional sin bonos","1393394.26711676"
"2020","10","Prestaciones previsionales por moratoria previsional con bonos","1393394.26711676"
"2020","10","Políticas alimentarias","166837.452619225"
"2020","10","Proyectos productivos comunitarios","0"
"2020","10","Apoyo al empleo","141822.139813603"
"2020","10","Abordaje territorial","7845.41838336834"
"2020","10","Economía social","800.423926218055"
"2020","10","Asistencia a la actividad cooperativa y mutual","21.9896905559054"
"2020","10","Plan nacional de protección social","102.314070177701"
"2020","10","Programa social agropecuario","164.724210726523"
"2020","10","Integración socio urbana","0"
"2020","10","Monotributo social","0"
"2020","10","Acciones de empleo","4846.93158752759"
"2020","10","Acciones de capacitación laboral","6.60422109895169"
"2020","10","Asistencia al trabajo, empleo y producción","621739.424459648"
"2020","10","Programa de respaldo a estudiantes de Argentina","0.103378657719035"
"2020","10","Asignaciones familiares","290240.692232189"
"2020","10","Ingreso familiar de emergencia","2401.34955594497"
"2020","11","Pensiones no contributivas por invalidez sin bonos","275558.419191462"
"2020","11","Pensiones no contributivas por invalidez con bonos","275558.419191462"
"2020","11","Pensiones no contributivas por vejez sin bonos","364.744311815542"
"2020","11","Pensiones no contributivas por vejez con bonos","364.744311815542"
"2020","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","116367.453034846"
"2020","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","116367.453034846"
"2020","11","Pensión universal para el adulto mayor sin bonos","56017.1035401454"
"2020","11","Pensión universal para el adulto mayor con bonos","56017.1035401454"
"2020","11","Prestaciones previsionales por moratoria previsional sin bonos","1346741.25957179"
"2020","11","Prestaciones previsionales por moratoria previsional con bonos","1346741.25957179"
"2020","11","Políticas alimentarias","154326.72829083"
"2020","11","Proyectos productivos comunitarios","0"
"2020","11","Apoyo al empleo","167935.475577501"
"2020","11","Abordaje territorial","3823.26813899086"
"2020","11","Economía social","311.363843722056"
"2020","11","Asistencia a la actividad cooperativa y mutual","63.1327116451058"
"2020","11","Plan nacional de protección social","22.6138708152813"
"2020","11","Programa social agropecuario","110.023020727183"
"2020","11","Integración socio urbana","0"
"2020","11","Monotributo social","0"
"2020","11","Acciones de empleo","14798.7734104171"
"2020","11","Acciones de capacitación laboral","5477.46517508006"
"2020","11","Asistencia al trabajo, empleo y producción","253431.171536733"
"2020","11","Programa de respaldo a estudiantes de Argentina","0"
"2020","11","Asignaciones familiares","276090.575793484"
"2020","11","Ingreso familiar de emergencia","100986.847019201"
"2020","12","Pensiones no contributivas por invalidez sin bonos","418831.179977293"
"2020","12","Pensiones no contributivas por invalidez con bonos","418831.179977293"
"2020","12","Pensiones no contributivas por vejez sin bonos","528.090675190668"
"2020","12","Pensiones no contributivas por vejez con bonos","528.090675190668"
"2020","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","176123.049952031"
"2020","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","176123.049952031"
"2020","12","Pensión universal para el adulto mayor sin bonos","86658.316397734"
"2020","12","Pensión universal para el adulto mayor con bonos","86658.316397734"
"2020","12","Prestaciones previsionales por moratoria previsional sin bonos","2028908.36476878"
"2020","12","Prestaciones previsionales por moratoria previsional con bonos","2028908.36476878"
"2020","12","Políticas alimentarias","24473.5138572741"
"2020","12","Proyectos productivos comunitarios","-0.338228594156575"
"2020","12","Apoyo al empleo","257000.506862891"
"2020","12","Abordaje territorial","9798.49710078063"
"2020","12","Economía social","2808.38217026955"
"2020","12","Asistencia a la actividad cooperativa y mutual","2255.79411131575"
"2020","12","Plan nacional de protección social","1445.29195102074"
"2020","12","Programa social agropecuario","1179.90034524065"
"2020","12","Integración socio urbana","0"
"2020","12","Monotributo social","0"
"2020","12","Acciones de empleo","48117.4212898864"
"2020","12","Acciones de capacitación laboral","14224.4836656848"
"2020","12","Asistencia al trabajo, empleo y producción","210072.878747296"
"2020","12","Programa de respaldo a estudiantes de Argentina","-9214.3313092005"
"2020","12","Asignaciones familiares","729976.292457224"
"2020","12","Ingreso familiar de emergencia","-15425.3567487296"
"2021","1","Pensiones no contributivas por invalidez sin bonos","269408.770672256"
"2021","1","Pensiones no contributivas por invalidez con bonos","269408.770672256"
"2021","1","Pensiones no contributivas por vejez sin bonos","338.360148182237"
"2021","1","Pensiones no contributivas por vejez con bonos","338.360148182237"
"2021","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","112755.425512045"
"2021","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","112755.425512045"
"2021","1","Pensión universal para el adulto mayor sin bonos","56970.7638965538"
"2021","1","Pensión universal para el adulto mayor con bonos","56970.7638965538"
"2021","1","Prestaciones previsionales por moratoria previsional sin bonos","1303638.94619822"
"2021","1","Prestaciones previsionales por moratoria previsional con bonos","1303638.94619822"
"2021","1","Políticas alimentarias","308.47739407958"
"2021","1","Apoyo al empleo","193283.593451914"
"2021","1","Abordaje territorial","713.871165738764"
"2021","1","Economía social","44.2593804099065"
"2021","1","Asistencia a la actividad cooperativa y mutual","0"
"2021","1","Plan nacional de protección social","0"
"2021","1","Programa social agropecuario","102.104543990139"
"2021","1","Integración socio urbana","0"
"2021","1","Monotributo social","0"
"2021","1","Acciones de empleo","0"
"2021","1","Acciones de capacitación laboral","0"
"2021","1","Asistencia al trabajo, empleo y producción","0"
"2021","1","Programa de respaldo a estudiantes de Argentina","0"
"2021","1","Asignaciones familiares","240844.888796657"
"2021","1","Ingreso familiar de emergencia","0"
"2021","2","Pensiones no contributivas por invalidez sin bonos","260566.549788317"
"2021","2","Pensiones no contributivas por invalidez con bonos","260566.549788317"
"2021","2","Pensiones no contributivas por vejez sin bonos","326.682453694626"
"2021","2","Pensiones no contributivas por vejez con bonos","326.682453694626"
"2021","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","108749.37683233"
"2021","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","108749.37683233"
"2021","2","Pensión universal para el adulto mayor sin bonos","55818.4484473477"
"2021","2","Pensión universal para el adulto mayor con bonos","55818.4484473477"
"2021","2","Prestaciones previsionales por moratoria previsional sin bonos","1254646.25130846"
"2021","2","Prestaciones previsionales por moratoria previsional con bonos","1254646.25130846"
"2021","2","Políticas alimentarias","7384.65072981643"
"2021","2","Apoyo al empleo","188853.857548488"
"2021","2","Abordaje territorial","5428.68368125113"
"2021","2","Economía social","42.1071383376657"
"2021","2","Asistencia a la actividad cooperativa y mutual","1.13823314024025"
"2021","2","Plan nacional de protección social","0"
"2021","2","Programa social agropecuario","31.523715189852"
"2021","2","Integración socio urbana","0"
"2021","2","Monotributo social","0"
"2021","2","Acciones de empleo","95271.2594706696"
"2021","2","Acciones de capacitación laboral","993.631715948917"
"2021","2","Asistencia al trabajo, empleo y producción","190073.074793082"
"2021","2","Programa de respaldo a estudiantes de Argentina","32246.6544777533"
"2021","2","Asignaciones familiares","268122.753239065"
"2021","2","Ingreso familiar de emergencia","0"
"2021","3","Pensiones no contributivas por invalidez sin bonos","272000.530750311"
"2021","3","Pensiones no contributivas por invalidez con bonos","272000.530750311"
"2021","3","Pensiones no contributivas por vejez sin bonos","327.354484863801"
"2021","3","Pensiones no contributivas por vejez con bonos","327.354484863801"
"2021","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","112031.349122052"
"2021","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","112031.349122052"
"2021","3","Pensión universal para el adulto mayor sin bonos","58220.0070905861"
"2021","3","Pensión universal para el adulto mayor con bonos","58220.0070905861"
"2021","3","Prestaciones previsionales por moratoria previsional sin bonos","1287844.30996756"
"2021","3","Prestaciones previsionales por moratoria previsional con bonos","1287844.30996756"
"2021","3","Políticas alimentarias","8825.87626854672"
"2021","3","Apoyo al empleo","203880.108168324"
"2021","3","Abordaje territorial","11353.7422482601"
"2021","3","Economía social","478.128250506443"
"2021","3","Asistencia a la actividad cooperativa y mutual","1893.03079320807"
"2021","3","Plan nacional de protección social","101.878432900541"
"2021","3","Programa social agropecuario","132.114773372214"
"2021","3","Integración socio urbana","0"
"2021","3","Monotributo social","0"
"2021","3","Acciones de empleo","163917.258971687"
"2021","3","Acciones de capacitación laboral","4674.74830434295"
"2021","3","Asistencia al trabajo, empleo y producción","0"
"2021","3","Programa de respaldo a estudiantes de Argentina","10865.8866991216"
"2021","3","Asignaciones familiares","468858.519861235"
"2021","3","Ingreso familiar de emergencia","0"
"2021","4","Pensiones no contributivas por invalidez sin bonos","264325.619120933"
"2021","4","Pensiones no contributivas por invalidez con bonos","291387.077007684"
"2021","4","Pensiones no contributivas por vejez sin bonos","314.521100709732"
"2021","4","Pensiones no contributivas por vejez con bonos","346.024573669343"
"2021","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","107671.725247914"
"2021","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","115397.615632664"
"2021","4","Pensión universal para el adulto mayor sin bonos","56699.330376343"
"2021","4","Pensión universal para el adulto mayor con bonos","61733.108106867"
"2021","4","Prestaciones previsionales por moratoria previsional sin bonos","1248311.16195041"
"2021","4","Prestaciones previsionales por moratoria previsional con bonos","1344289.85590781"
"2021","4","Políticas alimentarias","8705.07268326783"
"2021","4","Apoyo al empleo","191623.174560692"
"2021","4","Abordaje territorial","8013.81338070681"
"2021","4","Economía social","2099.00495311759"
"2021","4","Asistencia a la actividad cooperativa y mutual","8.45144422192268"
"2021","4","Plan nacional de protección social","0"
"2021","4","Programa social agropecuario","70.5089441763761"
"2021","4","Integración socio urbana","0"
"2021","4","Monotributo social","0"
"2021","4","Acciones de empleo","3334.29080960831"
"2021","4","Acciones de capacitación laboral","6436.79972005149"
"2021","4","Asistencia al trabajo, empleo y producción","0"
"2021","4","Programa de respaldo a estudiantes de Argentina","25394.9124898332"
"2021","4","Asignaciones familiares","272779.964925928"
"2021","4","Ingreso familiar de emergencia","0"
"2021","5","Pensiones no contributivas por invalidez sin bonos","258091.308742089"
"2021","5","Pensiones no contributivas por invalidez con bonos","284510.323026639"
"2021","5","Pensiones no contributivas por vejez sin bonos","340.710207687604"
"2021","5","Pensiones no contributivas por vejez con bonos","374.795167896738"
"2021","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","104172.413933908"
"2021","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","111647.144951941"
"2021","5","Pensión universal para el adulto mayor sin bonos","55935.223940487"
"2021","5","Pensión universal para el adulto mayor con bonos","60903.6413883617"
"2021","5","Prestaciones previsionales por moratoria previsional sin bonos","1209748.2282713"
"2021","5","Prestaciones previsionales por moratoria previsional con bonos","1302660.80712649"
"2021","5","Políticas alimentarias","13987.4171915064"
"2021","5","Apoyo al empleo","240603.096618456"
"2021","5","Abordaje territorial","9892.33964965247"
"2021","5","Economía social","1249.29570894007"
"2021","5","Asistencia a la actividad cooperativa y mutual","8.14083764308588"
"2021","5","Plan nacional de protección social","0"
"2021","5","Programa social agropecuario","489.981201816119"
"2021","5","Integración socio urbana","876.410535631365"
"2021","5","Monotributo social","0"
"2021","5","Acciones de empleo","147146.992305287"
"2021","5","Acciones de capacitación laboral","3171.53490156742"
"2021","5","Asistencia al trabajo, empleo y producción","0"
"2021","5","Programa de respaldo a estudiantes de Argentina","27042.2889507493"
"2021","5","Asignaciones familiares","249406.162053019"
"2021","5","Ingreso familiar de emergencia","0"
"2021","6","Pensiones no contributivas por invalidez sin bonos","423456.681900861"
"2021","6","Pensiones no contributivas por invalidez con bonos","423456.681900861"
"2021","6","Pensiones no contributivas por vejez sin bonos","476.116712803119"
"2021","6","Pensiones no contributivas por vejez con bonos","476.116712803119"
"2021","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","169676.829493737"
"2021","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","169676.829493737"
"2021","6","Pensión universal para el adulto mayor sin bonos","92949.7929863082"
"2021","6","Pensión universal para el adulto mayor con bonos","92949.7929863082"
"2021","6","Prestaciones previsionales por moratoria previsional sin bonos","1952601.03884645"
"2021","6","Prestaciones previsionales por moratoria previsional con bonos","1952601.03884645"
"2021","6","Políticas alimentarias","16715.1238590873"
"2021","6","Apoyo al empleo","251460.309729243"
"2021","6","Abordaje territorial","9496.24582485165"
"2021","6","Economía social","2052.21676381339"
"2021","6","Asistencia a la actividad cooperativa y mutual","4555.4232089773"
"2021","6","Plan nacional de protección social","460.26116800457"
"2021","6","Programa social agropecuario","306.610785881231"
"2021","6","Integración socio urbana","528.655857681596"
"2021","6","Monotributo social","0"
"2021","6","Acciones de empleo","142968.524608929"
"2021","6","Acciones de capacitación laboral","9726.59882479381"
"2021","6","Asistencia al trabajo, empleo y producción","165.40153948845"
"2021","6","Programa de respaldo a estudiantes de Argentina","113366.888326536"
"2021","6","Asignaciones familiares","430153.171228739"
"2021","6","Ingreso familiar de emergencia","0"
"2021","7","Pensiones no contributivas por invalidez sin bonos","275070.395901424"
"2021","7","Pensiones no contributivas por invalidez con bonos","275070.395901424"
